1	4.5390
2	5.6128
3	4.7764
4	4.1521
5	4.4012
6	4.0224
7	3.7818
8	4.2148
9	4.5557
10	3.8841
11	3.4255
12	3.4115
13	4.0033
14	4.0363
15	4.7339
16	5.6863
17	4.7572
18	5.3912
19	5.0020
20	5.9499
21	6.2559
22	6.4366
23	6.2099
24	5.8187
25	6.5306
26	6.6360
27	6.5564
28	6.4147
29	5.8285
30	6.2142
31	6.1670
32	4.6701
33	4.3062
34	5.0329
35	7.0310
36	7.1300
37	6.5596
38	7.0326
39	6.7598
40	6.9352
41	6.7592
42	5.3017
43	6.0209
44	5.3608
45	4.6133
46	4.9324
47	4.2444
48	5.9108
49	5.8911
50	4.6785
51	5.4980
52	5.6875
53	5.4781
54	5.3684
55	5.9936
56	5.9204
57	5.7132
58	5.5074
59	5.6864
60	5.2709
61	4.9582
62	5.0649
63	3.7331
64	3.3584
65	3.5764
66	4.5205
67	3.8745
68	3.4919
69	3.5868
70	4.3621
71	4.7179
72	5.1586
73	4.4397
74	5.7181
75	5.9313
76	5.9614
77	6.6846
78	5.9909
79	4.1564
80	4.3258
81	5.6914
82	7.1741
83	7.0546
84	7.8383
85	6.7586
86	6.7588
87	6.4688
88	5.6362
89	5.6428
90	6.0194
91	5.1518
92	6.2720
93	5.5368
94	5.9781
95	6.0927
96	5.5066
97	5.8733
98	6.1632
99	6.0592
100	5.8572
101	6.2228
102	6.5135
103	5.5152
104	5.2744
105	5.4234
106	5.0630
107	5.1392
108	6.3751
109	5.4134
110	5.3561
111	5.5322
112	4.9481
113	5.1908
114	5.3449
115	5.0696
116	5.8651
117	5.0898
118	5.8502
119	4.7752
120	4.5758
121	4.3644
122	5.4507
123	4.7410
124	4.5726
125	4.5800
126	4.7996
127	4.8884
128	4.8075
129	4.9260
130	5.3109
131	5.0860
132	4.3897
133	5.3541
134	5.7200
135	5.2966
136	5.6658
137	5.7948
138	5.8387
139	5.4037
140	6.2802
141	5.9722
142	4.6815
143	5.1574
144	5.4380
145	4.4303
146	5.0750
147	5.3078
148	5.3808
149	5.2242
150	5.2934
151	4.1833
152	6.0563
153	6.2047
154	5.1777
155	5.4102
